Date,stocks,bonds,cash,gold
2011-11-01,1246.9599609375,2.068000078201294,0.0149999996647238,1746.0
2011-12-01,1257.5999755859375,1.871000051498413,0.0049999998882412,1531.0
2012-01-01,1312.4100341796875,1.7990000247955322,0.0549999997019767,1744.0
2012-02-01,1365.6800537109375,1.9769999980926516,0.0750000029802322,1770.0
2012-03-01,1408.469970703125,2.2160000801086426,0.0649999976158142,1662.5
2012-04-01,1397.9100341796875,1.9149999618530276,0.0900000035762786,1651.3
2012-05-01,1310.3299560546875,1.5809999704360962,0.0599999986588954,1558.0
2012-06-01,1362.1600341796875,1.659000039100647,0.0799999982118606,1598.5
2012-07-01,1379.3199462890625,1.4919999837875366,0.1000000014901161,1622.0
2012-08-01,1406.5799560546875,1.562000036239624,0.0850000008940696,1648.5
2012-09-01,1440.6700439453125,1.6369999647140503,0.0900000035762786,1776.0
2012-10-01,1412.1600341796875,1.6859999895095823,0.1049999967217445,1719.0
2012-11-01,1416.1800537109375,1.6059999465942385,0.0750000029802322,1726.0
2012-12-01,1426.18994140625,1.75600004196167,0.0350000001490116,1657.5
2013-01-01,1498.1099853515625,1.9850000143051147,0.0649999976158142,1664.8
2013-02-01,1514.6800537109375,1.888000011444092,0.1000000014901161,1588.5
2013-03-01,1569.18994140625,1.8519999980926516,0.0649999976158142,1598.3
2013-04-01,1597.5699462890625,1.6749999523162842,0.0450000017881393,1469.0
2013-05-01,1630.739990234375,2.1640000343322754,0.0299999993294477,1394.5
2013-06-01,1606.280029296875,2.4779999256134038,0.0299999993294477,1192.0
2013-07-01,1685.72998046875,2.5929999351501465,0.0299999993294477,1314.5
2013-08-01,1632.969970703125,2.749000072479248,0.0199999995529651,1394.8
2013-09-01,1681.550048828125,2.615000009536743,0.0049999998882412,1326.5
2013-10-01,1756.5400390625,2.5420000553131104,0.032999999821186,1324.0
2013-11-01,1805.81005859375,2.740999937057495,0.0549999997019767,1253.0
2013-12-01,1848.3599853515625,3.026000022888184,0.0630000010132789,1204.5
2014-01-01,1782.5899658203125,2.6679999828338623,0.0099999997764825,1251.0
2014-02-01,1859.449951171875,2.657999992370605,0.0430000014603138,1326.5
2014-03-01,1872.3399658203125,2.7230000495910645,0.0280000008642673,1291.8
2014-04-01,1883.949951171875,2.6480000019073486,0.0199999995529651,1288.5
2014-05-01,1923.5699462890625,2.4570000171661377,0.0299999993294477,1250.5
2014-06-01,1960.22998046875,2.5160000324249268,0.0199999995529651,1315.0
2014-07-01,1930.6700439453125,2.555999994277954,0.0179999992251396,1285.3
2014-08-01,2003.3699951171875,2.3429999351501465,0.0179999992251396,1285.8
2014-09-01,1972.2900390625,2.507999897003174,0.0130000002682209,1216.5
2014-10-01,2018.050048828125,2.3350000381469727,0.003000000026077,1164.3
2014-11-01,2067.56005859375,2.194000005722046,0.0049999998882412,1182.8
2014-12-01,2058.89990234375,2.1700000762939453,0.0370000004768371,1206.0
2015-01-01,1994.989990234375,1.6749999523162842,0.0049999998882412,1260.3
2015-02-01,2104.5,2.002000093460083,0.0080000003799796,1214.0
2015-03-01,2067.889892578125,1.934000015258789,0.025000000372529,1187.0
2015-04-01,2085.510009765625,2.0460000038146973,0.0049999998882412,1180.3
2015-05-01,2107.389892578125,2.095000028610229,0.003000000026077,1191.4
2015-06-01,2063.110107421875,2.3350000381469727,0.0099999997764825,1171.0
2015-07-01,2103.840087890625,2.2049999237060547,0.0579999983310699,1098.4
2015-08-01,1972.1800537109373,2.200000047683716,0.003000000026077,1135.0
2015-09-01,1920.030029296875,2.059999942779541,0.0049999998882412,1114.0
2015-10-01,2079.360107421875,2.151000022888184,0.0680000036954879,1142.4
2015-11-01,2080.409912109375,2.2179999351501465,0.1700000017881393,1061.9
2015-12-01,2043.93994140625,2.2690000534057617,0.1480000019073486,1060.0
2016-01-01,1940.239990234375,1.930999994277954,0.3000000119209289,1111.8
2016-02-01,1932.22998046875,1.7400000095367432,0.3079999983310699,1234.9
2016-03-01,2059.739990234375,1.7860000133514404,0.1930000036954879,1237.0
2016-04-01,2065.300048828125,1.819000005722046,0.1930000036954879,1285.7
2016-05-01,2096.949951171875,1.8339999914169312,0.2829999923706054,1212.1
2016-06-01,2098.860107421875,1.4880000352859497,0.2479999959468841,1320.8
2016-07-01,2173.60009765625,1.4579999446868896,0.2399999946355819,1342.0
2016-08-01,2170.949951171875,1.5679999589920044,0.3199999928474426,1309.3
2016-09-01,2168.27001953125,1.6080000400543213,0.2599999904632568,1322.5
2016-10-01,2126.14990234375,1.8339999914169312,0.2949999868869781,1272.0
2016-11-01,2198.81005859375,2.368000030517578,0.4679999947547912,1178.1
2016-12-01,2238.830078125,2.446000099182129,0.4799999892711639,1145.9
2017-01-01,2278.8701171875,2.450999975204468,0.5,1212.8
2017-02-01,2363.639892578125,2.3580000400543213,0.5230000019073486,1255.6
2017-03-01,2362.719970703125,2.3959999084472656,0.7379999756813049,1244.9
2017-04-01,2384.199951171875,2.282000064849853,0.7799999713897705,1266.5
2017-05-01,2411.800048828125,2.196000099182129,0.949999988079071,1266.2
2017-06-01,2423.409912109375,2.302000045776367,0.9929999709129332,1242.3
2017-07-01,2470.300048828125,2.2920000553131104,1.0529999732971191,1267.6
2017-08-01,2471.64990234375,2.121000051498413,0.977999985218048,1311.8
2017-09-01,2519.360107421875,2.325999975204468,1.027999997138977,1283.1
2017-10-01,2575.260009765625,2.375999927520752,1.1230000257492063,1270.2
2017-11-01,2647.580078125,2.4170000553131104,1.2380000352859497,1280.2
2017-12-01,2673.610107421875,2.4049999713897705,1.3550000190734863,1291.0
2018-01-01,2823.81005859375,2.720000028610229,1.4299999475479126,1345.1
2018-02-01,2713.830078125,2.868000030517578,1.618000030517578,1317.9
2018-03-01,2640.8701171875,2.740999937057495,1.6699999570846558,1323.9
2018-04-01,2648.050048828125,2.936000108718872,1.7630000114440918,1313.2
2018-05-01,2705.27001953125,2.822000026702881,1.870000004768372,1305.4
2018-06-01,2718.3701171875,2.8489999771118164,1.8799999952316284,1250.5
2018-07-01,2816.2900390625,2.96399998664856,1.9850000143051147,1221.0
2018-08-01,2901.52001953125,2.8529999256134038,2.055000066757202,1202.5
2018-09-01,2913.97998046875,3.055999994277954,2.150000095367432,1187.3
2018-10-01,2711.739990234375,3.1589999198913574,2.2780001163482666,1215.0
2018-11-01,2760.169921875,3.013000011444092,2.308000087738037,1217.6
2018-12-01,2506.85009765625,2.686000108718872,2.299999952316284,1279.0
2019-01-01,2704.10009765625,2.634999990463257,2.3399999141693115,1323.3
2019-02-01,2784.489990234375,2.7109999656677246,2.382999897003174,1319.2
2019-03-01,2834.39990234375,2.4140000343322754,2.328000068664551,1295.4
2019-04-01,2945.830078125,2.509000062942505,2.368000030517578,1282.3
2019-05-01,2752.06005859375,2.1419999599456787,2.2929999828338623,1295.6
2019-06-01,2941.760009765625,2.0,2.0350000858306885,1409.0
2019-07-01,2980.3798828125,2.0209999084472656,2.0299999713897705,1427.6
2019-08-01,2926.4599609375,1.50600004196167,1.932999968528748,1528.4
2019-09-01,2976.739990234375,1.6749999523162842,1.7699999809265137,1485.3
2019-10-01,3037.56005859375,1.690999984741211,1.4980000257492063,1511.0
2019-11-01,3140.97998046875,1.7760000228881836,1.5399999618530271,1460.2
2019-12-01,3230.780029296875,1.919000029563904,1.5049999952316284,1514.8
2020-01-01,3225.52001953125,1.5199999809265137,1.5099999904632568,1584.2
2020-02-01,2954.219970703125,1.1269999742507937,1.2300000190734863,1609.9
2020-03-01,2584.590087890625,0.6980000138282776,0.0299999993294477,1609.0
2020-04-01,2912.429931640625,0.621999979019165,0.0900000035762786,1702.8
2020-05-01,3044.31005859375,0.6480000019073486,0.1280000060796737,1728.7
2020-06-01,3100.2900390625,0.652999997138977,0.135000005364418,1768.1
2020-07-01,3271.1201171875,0.5360000133514404,0.0829999968409538,1964.9
2020-08-01,3500.31005859375,0.6930000185966492,0.0949999988079071,1957.4
2020-09-01,3363.0,0.6769999861717224,0.0850000008940696,1886.9
2020-10-01,3269.9599609375,0.8600000143051147,0.0829999968409538,1881.9
2020-11-01,3621.6298828125,0.843999981880188,0.0750000029802322,1762.6
2020-12-01,3756.070068359375,0.9169999957084656,0.0649999976158142,1887.6
2021-01-01,3714.239990234375,1.093000054359436,0.0480000004172325,1863.8
2021-02-01,3811.14990234375,1.4600000381469729,0.0350000001490116,1742.9
2021-03-01,3972.889892578125,1.746000051498413,0.0130000002682209,1691.1
2021-04-01,4181.169921875,1.63100004196167,0.003000000026077,1767.7
2021-05-01,4204.10986328125,1.5809999704360962,0.0080000003799796,1900.0
2021-06-01,4297.5,1.4429999589920044,0.0399999991059303,1763.2
2021-07-01,4395.259765625,1.2389999628067017,0.0399999991059303,1825.8
2021-08-01,4522.68017578125,1.3040000200271606,0.0399999991059303,1755.3
2021-09-01,4307.5400390625,1.5290000438690186,0.0280000008642673,1783.0
2021-10-01,4605.3798828125,1.5570000410079956,0.0480000004172325,1773.6
2021-11-01,4567.0,1.4429999589920044,0.0480000004172325,1774.8
2021-12-01,4766.18017578125,1.5119999647140503,0.032999999821186,1830.1
2022-01-01,4515.5498046875,1.781999945640564,0.1729999929666519,1797.2
2022-02-01,4373.93994140625,1.83899998664856,0.2879999876022339,1908.3
2022-03-01,4530.41015625,2.32699990272522,0.4930000007152557,1909.3
2022-04-01,4131.93017578125,2.88700008392334,0.8080000281333923,1911.3
2022-05-01,4132.14990234375,2.844000101089477,1.0299999713897705,1804.1
2022-06-01,3785.3798828125,2.9719998836517334,1.600000023841858,1762.9
2022-07-01,4130.2900390625,2.6419999599456787,2.2980000972747803,1712.8
2022-08-01,3955.0,3.132999897003174,2.859999895095825,1662.4
2022-09-01,3585.6201171875,3.803999900817871,3.180000066757202,1635.9
2022-10-01,3871.97998046875,4.077000141143799,3.974999904632568,1746.0
2022-11-01,4080.110107421875,3.703000068664551,4.252999782562256,1768.7
2022-12-01,3839.5,3.878999948501587,4.260000228881836,1819.7
